epoch,train_loss,test_loss
133,0.3276662528514862,0.32271072268486023
134,0.32747238874435425,0.32250598073005676
135,0.32728004455566406,0.3223041892051697
136,0.3270891606807709,0.32210537791252136
137,0.32689961791038513,0.32190948724746704
138,0.32671141624450684,0.32171645760536194
139,0.3265244662761688,0.32152605056762695
140,0.32633882761001587,0.3213382363319397
141,0.32615435123443604,0.3211527466773987
142,0.3259710967540741,0.32096952199935913
143,0.3257890045642853,0.3207882344722748
144,0.3256080448627472,0.32060885429382324
145,0.3254282474517822,0.32043105363845825
146,0.32524949312210083,0.32025468349456787
147,0.3250718414783478,0.32007962465286255
148,0.3248952329158783,0.31990569829940796
149,0.32471969723701477,0.31973281502723694
150,0.32454514503479004,0.31956079602241516
151,0.3243716061115265,0.31938958168029785
152,0.32419902086257935,0.3192192018032074
153,0.3240273594856262,0.31904950737953186
154,0.3238567113876343,0.318880558013916
155,0.3236868977546692,0.31871238350868225
156,0.3235180377960205,0.3185449242591858
157,0.32335007190704346,0.3183782994747162
158,0.32318297028541565,0.3182125687599182
159,0.3230167329311371,0.3180477023124695
160,0.32285138964653015,0.31788378953933716
161,0.3226868808269501,0.3177209198474884
162,0.32252323627471924,0.3175591230392456
163,0.32236039638519287,0.31739842891693115
164,0.32219839096069336,0.31723880767822266
165,0.3220372200012207,0.31708037853240967
166,0.3218768239021301,0.3169230818748474
167,0.3217172622680664,0.31676703691482544
168,0.32155847549438477,0.3166120946407318
169,0.3214004933834076,0.3164582848548889
170,0.3212432563304901,0.316305547952652
171,0.3210868239402771,0.3161539137363434
172,0.3209311366081238,0.3160032629966736
173,0.32077622413635254,0.3158535957336426
174,0.32062211632728577,0.3157048225402832
175,0.3204686939716339,0.31555697321891785
176,0.32031601667404175,0.31540989875793457
177,0.32016411423683167,0.31526368856430054
178,0.3200129270553589,0.31511813402175903
179,0.3198624551296234,0.3149733245372772
180,0.31971275806427,0.31482917070388794
181,0.3195638060569763,0.3146857023239136
182,0.31941553950309753,0.31454285979270935
183,0.31926795840263367,0.31440064311027527
184,0.3191211521625519,0.31425905227661133
185,0.3189750015735626,0.31411805748939514
186,0.31882959604263306,0.31397774815559387
187,0.3186848759651184,0.31383803486824036
188,0.31854087114334106,0.313698947429657
189,0.31839752197265625,0.3135605752468109
190,0.31825488805770874,0.3134227991104126
191,0.31811296939849854,0.313285768032074
192,0.31797170639038086,0.31314942240715027
193,0.3178311288356781,0.3130137324333191
194,0.31769123673439026,0.3128787577152252
195,0.31755203008651733,0.3127445578575134
196,0.31741347908973694,0.3126109540462494
197,0.31727561354637146,0.3124781847000122
198,0.3171384036540985,0.3123459815979004
199,0.3170018792152405,0.31221455335617065
200,0.316866010427475,0.31208378076553345
