track,feature_set_id,feature_set_label,route_group,grouping_spec_id,grouping_spec_label,evaluator_model,outer_split_id,repeat_index,fold_index,precision,recall,pr_auc,f0_5,threshold,original_feature_count,grouped_feature_count,final_model_feature_count
competition,hq_plus_a,HQ + A,raw_comparison,total_groups_6,6 total groups,logistic,repeat_09_fold_02,9,2,0.36,0.3409090909090909,0.2558623417665674,0.3560126582278481,0.24000000000000005,34,34,34
competition,hq_plus_a,HQ + A,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_09_fold_02,9,2,0.3130434782608696,0.5454545454545454,0.2825377215667542,0.34220532319391633,0.6100000000000001,34,34,34
competition,hq_plus_a,HQ + A,grouped_route,total_groups_6,6 total groups,logistic,repeat_09_fold_02,9,2,0.3359375,0.32575757575757575,0.2392962291693445,0.3338509316770186,0.21000000000000002,34,6,6
competition,hq_plus_a,HQ + A,grouped_route,total_groups_6,6 total groups,xgb1,repeat_09_fold_02,9,2,0.38738738738738737,0.32575757575757575,0.24334229957461725,0.3732638888888889,0.7500000000000002,34,6,6
competition,hq_plus_f,HQ + F,raw_comparison,total_groups_6,6 total groups,logistic,repeat_09_fold_02,9,2,0.27,0.20454545454545456,0.18601299398375057,0.25375939849624063,0.21000000000000002,35,35,35
competition,hq_plus_f,HQ + F,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_09_fold_02,9,2,0.21621621621621623,0.18181818181818182,0.18850245907292335,0.20833333333333334,0.6700000000000002,35,35,35
competition,hq_plus_f,HQ + F,grouped_route,total_groups_6,6 total groups,logistic,repeat_09_fold_02,9,2,0.21428571428571427,0.25,0.17030105595522016,0.22058823529411764,0.15000000000000002,35,6,6
competition,hq_plus_f,HQ + F,grouped_route,total_groups_6,6 total groups,xgb1,repeat_09_fold_02,9,2,0.20348837209302326,0.26515151515151514,0.18091639998133918,0.21341463414634146,0.6200000000000001,35,6,6
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,total_groups_6,6 total groups,logistic,repeat_09_fold_02,9,2,0.375,0.3409090909090909,0.26608229496972013,0.36764705882352944,0.26000000000000006,44,44,44
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_09_fold_02,9,2,0.31140350877192985,0.5378787878787878,0.28298907119454514,0.3400383141762452,0.6100000000000001,44,44,44
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,total_groups_6,6 total groups,logistic,repeat_09_fold_02,9,2,0.3333333333333333,0.3484848484848485,0.24361079580113482,0.3362573099415205,0.21000000000000002,44,6,6
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,total_groups_6,6 total groups,xgb1,repeat_09_fold_02,9,2,0.3089887640449438,0.4166666666666667,0.2503368520570755,0.32582938388625593,0.6900000000000002,44,6,6
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,total_groups_6,6 total groups,logistic,repeat_09_fold_02,9,2,0.31868131868131866,0.2196969696969697,0.20893832333735346,0.2923387096774194,0.24000000000000005,45,45,45
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_09_fold_02,9,2,0.22702702702702704,0.3181818181818182,0.19762819361844694,0.2408256880733945,0.6100000000000001,45,45,45
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,total_groups_6,6 total groups,logistic,repeat_09_fold_02,9,2,0.23148148148148148,0.1893939393939394,0.17031384163054636,0.22163120567375885,0.17000000000000004,45,6,6
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,total_groups_6,6 total groups,xgb1,repeat_09_fold_02,9,2,0.20238095238095238,0.25757575757575757,0.17907667334008945,0.21144278606965175,0.6300000000000001,45,6,6
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_2,2 groups per family,logistic,repeat_09_fold_03,9,3,0.3130434782608696,0.2727272727272727,0.22046313135800333,0.30405405405405406,0.28,5,5,34
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_09_fold_03,9,3,0.273224043715847,0.3787878787878788,0.22572336378645075,0.28935185185185186,0.6600000000000001,5,5,34
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_2,2 groups per family,logistic,repeat_09_fold_03,9,3,0.2605042016806723,0.23484848484848486,0.2073868728200462,0.25493421052631576,0.26000000000000006,5,2,31
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_2,2 groups per family,xgb1,repeat_09_fold_03,9,3,0.3064516129032258,0.2878787878787879,0.22334665760453143,0.30254777070063693,0.7200000000000002,5,2,31
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_3,3 groups per family,logistic,repeat_09_fold_03,9,3,0.3130434782608696,0.2727272727272727,0.22046313135800333,0.30405405405405406,0.28,5,5,34
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_09_fold_03,9,3,0.273224043715847,0.3787878787878788,0.22572336378645075,0.28935185185185186,0.6600000000000001,5,5,34
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_3,3 groups per family,logistic,repeat_09_fold_03,9,3,0.29914529914529914,0.26515151515151514,0.22074993538185778,0.2916666666666667,0.27,5,3,32
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_3,3 groups per family,xgb1,repeat_09_fold_03,9,3,0.2900763358778626,0.2878787878787879,0.22333726886288877,0.2896341463414634,0.7200000000000002,5,3,32
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_2,2 groups per family,logistic,repeat_09_fold_03,9,3,0.23170731707317074,0.14393939393939395,0.19050133124577884,0.20652173913043478,0.25000000000000006,6,6,35
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_09_fold_03,9,3,0.22727272727272727,0.1893939393939394,0.1840288280072237,0.21853146853146854,0.6900000000000002,6,6,35
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_2,2 groups per family,logistic,repeat_09_fold_03,9,3,0.2682926829268293,0.16666666666666666,0.18899918390914694,0.2391304347826087,0.24000000000000005,6,2,31
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_2,2 groups per family,xgb1,repeat_09_fold_03,9,3,0.23214285714285715,0.19696969696969696,0.18362526939181031,0.22413793103448276,0.6900000000000002,6,2,31
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_3,3 groups per family,logistic,repeat_09_fold_03,9,3,0.23170731707317074,0.14393939393939395,0.19050133124577884,0.20652173913043478,0.25000000000000006,6,6,35
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_09_fold_03,9,3,0.22727272727272727,0.1893939393939394,0.1840288280072237,0.21853146853146854,0.6900000000000002,6,6,35
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_3,3 groups per family,logistic,repeat_09_fold_03,9,3,0.2804878048780488,0.17424242424242425,0.18999967400499287,0.25,0.24000000000000005,6,3,32
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_3,3 groups per family,xgb1,repeat_09_fold_03,9,3,0.22123893805309736,0.1893939393939394,0.1831926243803966,0.21404109589041095,0.6800000000000002,6,3,32
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_2,2 groups per family,logistic,repeat_09_fold_03,9,3,0.26811594202898553,0.2803030303030303,0.22187749379679061,0.27046783625730997,0.26000000000000006,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_09_fold_03,9,3,0.2767857142857143,0.23484848484848486,0.22393610007271192,0.2672413793103448,0.7400000000000002,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_2,2 groups per family,logistic,repeat_09_fold_03,9,3,0.30952380952380953,0.29545454545454547,0.21348105195585057,0.30660377358490565,0.27,15,10,39
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_2,2 groups per family,xgb1,repeat_09_fold_03,9,3,0.29523809523809524,0.23484848484848486,0.2220508320726753,0.2807971014492754,0.7400000000000002,15,10,39
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_3,3 groups per family,logistic,repeat_09_fold_03,9,3,0.26811594202898553,0.2803030303030303,0.22187749379679061,0.27046783625730997,0.26000000000000006,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_09_fold_03,9,3,0.2767857142857143,0.23484848484848486,0.22393610007271192,0.2672413793103448,0.7400000000000002,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_3,3 groups per family,logistic,repeat_09_fold_03,9,3,0.27007299270072993,0.2803030303030303,0.22269845022531032,0.27205882352941174,0.26000000000000006,15,13,42
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_3,3 groups per family,xgb1,repeat_09_fold_03,9,3,0.2975206611570248,0.2727272727272727,0.22200200166363038,0.2922077922077922,0.7300000000000002,15,13,42
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_2,2 groups per family,logistic,repeat_09_fold_03,9,3,0.2878787878787879,0.14393939393939395,0.19159678057217316,0.2398989898989899,0.33,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_09_fold_03,9,3,0.24719101123595505,0.16666666666666666,0.19042175977898287,0.22540983606557377,0.7100000000000002,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_2,2 groups per family,logistic,repeat_09_fold_03,9,3,0.26153846153846155,0.25757575757575757,0.19018261934524594,0.2607361963190184,0.21000000000000002,16,10,39
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_2,2 groups per family,xgb1,repeat_09_fold_03,9,3,0.26548672566371684,0.22727272727272727,0.18998481358487618,0.2568493150684932,0.6700000000000002,16,10,39
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_3,3 groups per family,logistic,repeat_09_fold_03,9,3,0.2878787878787879,0.14393939393939395,0.19159678057217316,0.2398989898989899,0.33,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_09_fold_03,9,3,0.24719101123595505,0.16666666666666666,0.19042175977898287,0.22540983606557377,0.7100000000000002,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_3,3 groups per family,logistic,repeat_09_fold_03,9,3,0.26229508196721313,0.24242424242424243,0.191262266757699,0.25806451612903225,0.22000000000000003,16,13,42
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_3,3 groups per family,xgb1,repeat_09_fold_03,9,3,0.25252525252525254,0.1893939393939394,0.19010981841422453,0.23674242424242425,0.6900000000000002,16,13,42
competition,hq_only,HQ,raw_comparison,total_groups_6,6 total groups,logistic,repeat_09_fold_03,9,3,0.26865671641791045,0.13636363636363635,0.1830211075260395,0.225,0.25000000000000006,29,29,29
competition,hq_only,HQ,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_09_fold_03,9,3,0.24742268041237114,0.18181818181818182,0.1796516634554546,0.23076923076923078,0.7100000000000002,29,29,29
competition,hq_only,HQ,grouped_route,total_groups_6,6 total groups,logistic,repeat_09_fold_03,9,3,0.27941176470588236,0.14393939393939395,0.1835847883635954,0.23514851485148514,0.2,29,6,6
competition,hq_only,HQ,grouped_route,total_groups_6,6 total groups,xgb1,repeat_09_fold_03,9,3,0.24489795918367346,0.18181818181818182,0.173197812156546,0.22900763358778625,0.6700000000000002,29,6,6
competition,hq_plus_a,HQ + A,raw_comparison,total_groups_6,6 total groups,logistic,repeat_09_fold_03,9,3,0.3130434782608696,0.2727272727272727,0.22046313135800333,0.30405405405405406,0.28,34,34,34
competition,hq_plus_a,HQ + A,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_09_fold_03,9,3,0.273224043715847,0.3787878787878788,0.22572336378645075,0.28935185185185186,0.6600000000000001,34,34,34
competition,hq_plus_a,HQ + A,grouped_route,total_groups_6,6 total groups,logistic,repeat_09_fold_03,9,3,0.29914529914529914,0.26515151515151514,0.20669285080401786,0.2916666666666667,0.22000000000000003,34,6,6
competition,hq_plus_a,HQ + A,grouped_route,total_groups_6,6 total groups,xgb1,repeat_09_fold_03,9,3,0.25210084033613445,0.22727272727272727,0.19804360180966216,0.24671052631578946,0.7700000000000002,34,6,6
competition,hq_plus_f,HQ + F,raw_comparison,total_groups_6,6 total groups,logistic,repeat_09_fold_03,9,3,0.23170731707317074,0.14393939393939395,0.19050133124577884,0.20652173913043478,0.25000000000000006,35,35,35
competition,hq_plus_f,HQ + F,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_09_fold_03,9,3,0.22727272727272727,0.1893939393939394,0.1840288280072237,0.21853146853146854,0.6900000000000002,35,35,35
competition,hq_plus_f,HQ + F,grouped_route,total_groups_6,6 total groups,logistic,repeat_09_fold_03,9,3,0.24271844660194175,0.1893939393939394,0.1820134727981285,0.22977941176470587,0.17000000000000004,35,6,6
competition,hq_plus_f,HQ + F,grouped_route,total_groups_6,6 total groups,xgb1,repeat_09_fold_03,9,3,0.23655913978494625,0.16666666666666666,0.17522537667318042,0.21825396825396826,0.7000000000000002,35,6,6
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,total_groups_6,6 total groups,logistic,repeat_09_fold_03,9,3,0.26811594202898553,0.2803030303030303,0.22187749379679061,0.27046783625730997,0.26000000000000006,44,44,44
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_09_fold_03,9,3,0.2767857142857143,0.23484848484848486,0.22393610007271192,0.2672413793103448,0.7400000000000002,44,44,44
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,total_groups_6,6 total groups,logistic,repeat_09_fold_03,9,3,0.31313131313131315,0.23484848484848486,0.2043828193754635,0.2935606060606061,0.21000000000000002,44,6,6
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,total_groups_6,6 total groups,xgb1,repeat_09_fold_03,9,3,0.25984251968503935,0.25,0.2009811094183957,0.2578125,0.7100000000000002,44,6,6
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,total_groups_6,6 total groups,logistic,repeat_09_fold_03,9,3,0.2878787878787879,0.14393939393939395,0.19159678057217316,0.2398989898989899,0.33,45,45,45
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_09_fold_03,9,3,0.24719101123595505,0.16666666666666666,0.19042175977898287,0.22540983606557377,0.7100000000000002,45,45,45
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,total_groups_6,6 total groups,logistic,repeat_09_fold_03,9,3,0.23076923076923078,0.11363636363636363,0.19211714219919312,0.1913265306122449,0.22000000000000003,45,6,6
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,total_groups_6,6 total groups,xgb1,repeat_09_fold_03,9,3,0.2702702702702703,0.15151515151515152,0.18776955105456364,0.2336448598130841,0.7400000000000002,45,6,6
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_2,2 groups per family,logistic,repeat_10_fold_01,10,1,0.2125,0.12878787878787878,0.21475012942773136,0.18805309734513273,0.33,5,5,34
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_10_fold_01,10,1,0.3103448275862069,0.2727272727272727,0.21927323447871683,0.30201342281879195,0.7300000000000002,5,5,34
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_2,2 groups per family,logistic,repeat_10_fold_01,10,1,0.27586206896551724,0.18181818181818182,0.20445566911164834,0.25,0.32000000000000006,5,2,31
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_2,2 groups per family,xgb1,repeat_10_fold_01,10,1,0.29464285714285715,0.25,0.21610168344551955,0.28448275862068967,0.7300000000000002,5,2,31
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_3,3 groups per family,logistic,repeat_10_fold_01,10,1,0.2125,0.12878787878787878,0.21475012942773136,0.18805309734513273,0.33,5,5,34
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_10_fold_01,10,1,0.3103448275862069,0.2727272727272727,0.21927323447871683,0.30201342281879195,0.7300000000000002,5,5,34
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_3,3 groups per family,logistic,repeat_10_fold_01,10,1,0.2796610169491525,0.25,0.21485265307839505,0.2731788079470199,0.26000000000000006,5,3,32
augmentation,hq_plus_a,HQ + A,grouped_route,per_family_3,3 groups per family,xgb1,repeat_10_fold_01,10,1,0.3047619047619048,0.24242424242424243,0.2201659630416044,0.2898550724637681,0.7400000000000002,5,3,32
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_2,2 groups per family,logistic,repeat_10_fold_01,10,1,0.23853211009174313,0.19696969696969696,0.1682920898755937,0.22887323943661972,0.23000000000000004,6,6,35
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_10_fold_01,10,1,0.23076923076923078,0.18181818181818182,0.15399140132417094,0.21897810218978103,0.7200000000000002,6,6,35
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_2,2 groups per family,logistic,repeat_10_fold_01,10,1,0.23655913978494625,0.16666666666666666,0.1650589578681987,0.21825396825396826,0.25000000000000006,6,2,31
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_2,2 groups per family,xgb1,repeat_10_fold_01,10,1,0.2028985507246377,0.10606060606060606,0.15424663592651916,0.1715686274509804,0.7600000000000002,6,2,31
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_3,3 groups per family,logistic,repeat_10_fold_01,10,1,0.23853211009174313,0.19696969696969696,0.1682920898755937,0.22887323943661972,0.23000000000000004,6,6,35
augmentation,hq_plus_f,HQ + F,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_10_fold_01,10,1,0.23076923076923078,0.18181818181818182,0.15399140132417094,0.21897810218978103,0.7200000000000002,6,6,35
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_3,3 groups per family,logistic,repeat_10_fold_01,10,1,0.23958333333333334,0.17424242424242425,0.16547402767757116,0.22286821705426357,0.24000000000000005,6,3,32
augmentation,hq_plus_f,HQ + F,grouped_route,per_family_3,3 groups per family,xgb1,repeat_10_fold_01,10,1,0.2191780821917808,0.12121212121212122,0.15354292075139558,0.18867924528301888,0.7600000000000002,6,3,32
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_2,2 groups per family,logistic,repeat_10_fold_01,10,1,0.3,0.20454545454545456,0.22540583316812302,0.27439024390243905,0.35000000000000003,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_10_fold_01,10,1,0.2962962962962963,0.24242424242424243,0.21717785411530788,0.28368794326241137,0.7400000000000002,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_2,2 groups per family,logistic,repeat_10_fold_01,10,1,0.29523809523809524,0.23484848484848486,0.22069764616448276,0.2807971014492754,0.30000000000000004,15,10,39
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_2,2 groups per family,xgb1,repeat_10_fold_01,10,1,0.3025210084033613,0.2727272727272727,0.2186832475830974,0.29605263157894735,0.7200000000000002,15,10,39
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_3,3 groups per family,logistic,repeat_10_fold_01,10,1,0.3,0.20454545454545456,0.22540583316812302,0.27439024390243905,0.35000000000000003,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_10_fold_01,10,1,0.2962962962962963,0.24242424242424243,0.21717785411530788,0.28368794326241137,0.7400000000000002,15,15,44
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_3,3 groups per family,logistic,repeat_10_fold_01,10,1,0.2978723404255319,0.21212121212121213,0.22566881387149587,0.2755905511811024,0.34,15,13,42
augmentation,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,per_family_3,3 groups per family,xgb1,repeat_10_fold_01,10,1,0.3185840707964602,0.2727272727272727,0.22017091219902732,0.3082191780821918,0.7300000000000002,15,13,42
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_2,2 groups per family,logistic,repeat_10_fold_01,10,1,0.23125,0.2803030303030303,0.1795666459515627,0.23963730569948186,0.2,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_10_fold_01,10,1,0.2222222222222222,0.13636363636363635,0.15665069554273175,0.19736842105263158,0.7400000000000002,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_2,2 groups per family,logistic,repeat_10_fold_01,10,1,0.23776223776223776,0.25757575757575757,0.1758429943302394,0.24147727272727273,0.21000000000000002,16,10,39
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_2,2 groups per family,xgb1,repeat_10_fold_01,10,1,0.22666666666666666,0.12878787878787878,0.15904601818078767,0.19675925925925927,0.7400000000000002,16,10,39
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_3,3 groups per family,logistic,repeat_10_fold_01,10,1,0.23125,0.2803030303030303,0.1795666459515627,0.23963730569948186,0.2,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,per_family_3,3 groups per family,xgb1,repeat_10_fold_01,10,1,0.2222222222222222,0.13636363636363635,0.15665069554273175,0.19736842105263158,0.7400000000000002,16,16,45
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_3,3 groups per family,logistic,repeat_10_fold_01,10,1,0.2251655629139073,0.25757575757575757,0.17727656850246432,0.23097826086956522,0.2,16,13,42
augmentation,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,per_family_3,3 groups per family,xgb1,repeat_10_fold_01,10,1,0.2127659574468085,0.22727272727272727,0.15935563892491,0.21551724137931033,0.6700000000000002,16,13,42
competition,hq_only,HQ,raw_comparison,total_groups_6,6 total groups,logistic,repeat_10_fold_01,10,1,0.2465753424657534,0.13636363636363635,0.1593747242971067,0.21226415094339623,0.28,29,29,29
competition,hq_only,HQ,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_10_fold_01,10,1,0.22784810126582278,0.13636363636363635,0.15194646793807698,0.20089285714285715,0.7500000000000002,29,29,29
competition,hq_only,HQ,grouped_route,total_groups_6,6 total groups,logistic,repeat_10_fold_01,10,1,0.22522522522522523,0.1893939393939394,0.14949563539873237,0.2170138888888889,0.19,29,6,6
competition,hq_only,HQ,grouped_route,total_groups_6,6 total groups,xgb1,repeat_10_fold_01,10,1,0.18867924528301888,0.15151515151515152,0.14440118261859064,0.17985611510791366,0.7200000000000002,29,6,6
competition,hq_plus_a,HQ + A,raw_comparison,total_groups_6,6 total groups,logistic,repeat_10_fold_01,10,1,0.2125,0.12878787878787878,0.21475012942773136,0.18805309734513273,0.33,34,34,34
competition,hq_plus_a,HQ + A,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_10_fold_01,10,1,0.3103448275862069,0.2727272727272727,0.21927323447871683,0.30201342281879195,0.7300000000000002,34,34,34
competition,hq_plus_a,HQ + A,grouped_route,total_groups_6,6 total groups,logistic,repeat_10_fold_01,10,1,0.3090909090909091,0.25757575757575757,0.1964021038340526,0.2972027972027972,0.24000000000000005,34,6,6
competition,hq_plus_a,HQ + A,grouped_route,total_groups_6,6 total groups,xgb1,repeat_10_fold_01,10,1,0.30526315789473685,0.2196969696969697,0.19805896771324596,0.283203125,0.7900000000000001,34,6,6
competition,hq_plus_f,HQ + F,raw_comparison,total_groups_6,6 total groups,logistic,repeat_10_fold_01,10,1,0.23853211009174313,0.19696969696969696,0.1682920898755937,0.22887323943661972,0.23000000000000004,35,35,35
competition,hq_plus_f,HQ + F,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_10_fold_01,10,1,0.23076923076923078,0.18181818181818182,0.15399140132417094,0.21897810218978103,0.7200000000000002,35,35,35
competition,hq_plus_f,HQ + F,grouped_route,total_groups_6,6 total groups,logistic,repeat_10_fold_01,10,1,0.2028985507246377,0.21212121212121213,0.14710331665657975,0.2046783625730994,0.17000000000000004,35,6,6
competition,hq_plus_f,HQ + F,grouped_route,total_groups_6,6 total groups,xgb1,repeat_10_fold_01,10,1,0.20512820512820512,0.12121212121212122,0.14499259561832406,0.18018018018018017,0.7500000000000002,35,6,6
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,total_groups_6,6 total groups,logistic,repeat_10_fold_01,10,1,0.3,0.20454545454545456,0.22540583316812302,0.27439024390243905,0.35000000000000003,44,44,44
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_10_fold_01,10,1,0.2962962962962963,0.24242424242424243,0.21717785411530788,0.28368794326241137,0.7400000000000002,44,44,44
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,total_groups_6,6 total groups,logistic,repeat_10_fold_01,10,1,0.21182266009852216,0.32575757575757575,0.17449803772815045,0.2277542372881356,0.16000000000000003,44,6,6
competition,hq_plus_a_b_c_d_e,HQ + A+B+C+D+E,grouped_route,total_groups_6,6 total groups,xgb1,repeat_10_fold_01,10,1,0.2765957446808511,0.19696969696969696,0.18289718493629112,0.2559055118110236,0.7700000000000002,44,6,6
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,total_groups_6,6 total groups,logistic,repeat_10_fold_01,10,1,0.23125,0.2803030303030303,0.1795666459515627,0.23963730569948186,0.2,45,45,45
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,raw_comparison,total_groups_6,6 total groups,xgb1,repeat_10_fold_01,10,1,0.2222222222222222,0.13636363636363635,0.15665069554273175,0.19736842105263158,0.7400000000000002,45,45,45
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,total_groups_6,6 total groups,logistic,repeat_10_fold_01,10,1,0.22826086956521738,0.1590909090909091,0.15046583247540532,0.21,0.23000000000000004,45,6,6
competition,hq_plus_b_c_d_e_f,HQ + B+C+D+E+F,grouped_route,total_groups_6,6 total groups,xgb1,repeat_10_fold_01,10,1,0.19811320754716982,0.1590909090909091,0.14665986755932633,0.18884892086330934,0.7200000000000002,45,6,6
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_2,2 groups per family,logistic,repeat_10_fold_02,10,2,0.32673267326732675,0.25,0.2140410897360033,0.30783582089552236,0.28,5,5,34
augmentation,hq_plus_a,HQ + A,raw_comparison,per_family_2,2 groups per family,xgb1,repeat_10_fold_02,10,2,0.29347826086956524,0.20454545454545456,0.2423208285809309,0.27,0.7700000000000002,5,5,34
